PORTFOLIO_CODE,PORTFOLIO_NAME,PERIOD_ID,CALENDAR_MONTH,FROM_DATE,THRU_DATE,PERIOD_TYPE,PERIOD_SEQ_IN_MONTH,PERIODS_IN_MONTH,SECURITY_ID,TICKER,SECURITY_NAME,BEGIN_WEIGHT,BEGIN_MV,END_MV,SEC_RETURN,CONTRIBUTION_W_X_R,INDUSTRY_CODE,SECTOR_CODE,COUNTRY_CODE,ASSET_CLASS_CODE,CURRENCY_CODE,USER_CLASS_1_CODE,USER_CLASS_2_CODE,USER_CLASS_3_CODE
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L038,L038,Synthetic Security L038,0.0068262521,181692.98,189926.21,0.0453139651,0.0003093245,AUTO,CONS,CA,EQ,CAD,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L039,L039,Synthetic Security L039,0.0166261975,442536.16,464925.38,0.0505929680,0.0008411687,MACH,INDU,GB,EQ,GBP,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L040,L040,Synthetic Security L040,0.0125861297,335002.49,333217.48,-0.0053283674,-0.0000670635,TRAN,INDU,JP,EQ,JPY,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L041,L041,Synthetic Security L041,0.0065898708,175401.27,161488.57,-0.0793192617,-0.0005227037,OILG,ENER,DE,EQ,EUR,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L042,L042,Synthetic Security L042,0.0066068044,175851.99,162148.93,-0.0779237864,-0.0005148272,POWR,UTIL,FR,EQ,EUR,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L043,L043,Synthetic Security L043,0.0050149713,133482.48,145011.80,0.0863732227,0.0004331592,SOFT,TECH,CH,EQ,CHF,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L044,L044,Synthetic Security L044,0.0036220337,96406.95,95314.81,-0.0113284082,-0.0000410319,SEMI,TECH,US,EQ,USD,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L045,L045,Synthetic Security L045,0.0084518612,224961.50,217962.43,-0.0311122867,-0.0002629567,PHAR,HLTH,CA,ETF,CAD,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L046,L046,Synthetic Security L046,0.0151226202,402515.75,401946.80,-0.0014134700,-0.0000213754,MEDD,HLTH,GB,EQ,GBP,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L047,L047,Synthetic Security L047,0.0086602001,230506.81,232095.59,0.0068925439,0.0000596908,BANK,FIN,JP,EQ,JPY,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L048,L048,Synthetic Security L048,0.0125998648,335368.07,353811.43,0.0549943725,0.0006929217,INSR,FIN,DE,EQ,EUR,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L049,L049,Synthetic Security L049,0.0029369362,78171.84,78685.30,0.0065683020,0.0000192907,RETL,CONS,FR,EQ,EUR,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L050,L050,Synthetic Security L050,0.0100714979,268071.04,285899.98,0.0665082557,0.0006698378,AUTO,CONS,CH,EQ,CHF,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L051,L051,Synthetic Security L051,0.0167319935,445352.12,483870.00,0.0864885980,0.0014471267,MACH,INDU,US,EQ,USD,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L052,L052,Synthetic Security L052,0.0056019924,149107.11,149323.35,0.0014502403,0.0000081242,TRAN,INDU,CA,EQ,CAD,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L053,L053,Synthetic Security L053,0.0135084775,359552.44,370602.42,0.0307326177,0.0004151509,OILG,ENER,GB,EQ,GBP,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L054,L054,Synthetic Security L054,0.0040921991,108921.24,111750.80,0.0259780462,0.0001063073,POWR,UTIL,JP,EQ,JPY,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L055,L055,Synthetic Security L055,0.0153099575,407502.07,436191.98,0.0704043361,0.0010778874,SOFT,TECH,DE,CASH,EUR,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L056,L056,Synthetic Security L056,0.0098553199,262317.07,243947.12,-0.0700295569,-0.0006901637,SEMI,TECH,FR,EQ,EUR,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L057,L057,Synthetic Security L057,0.0126589757,336941.42,336074.42,-0.0025731328,-0.0000325732,PHAR,HLTH,CH,EQ,CHF,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L058,L058,Synthetic Security L058,0.0045396472,120830.88,119111.81,-0.0142271049,-0.0000645860,MEDD,HLTH,US,EQ,USD,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L059,L059,Synthetic Security L059,0.0157738474,419849.33,411535.66,-0.0198015520,-0.0003123467,BANK,FIN,CA,EQ,CAD,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L060,L060,Synthetic Security L060,0.0089249874,237554.60,227871.31,-0.0407623590,-0.0003638035,INSR,FIN,GB,EQ,GBP,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L061,L061,Synthetic Security L061,0.0041393860,110177.21,106023.22,-0.0377027433,-0.0001560662,RETL,CONS,JP,EQ,JPY,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L062,L062,Synthetic Security L062,0.0093378359,248543.31,232913.73,-0.0628847184,-0.0005872072,AUTO,CONS,DE,EQ,EUR,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L063,L063,Synthetic Security L063,0.0146666214,390378.52,359928.97,-0.0780000579,-0.0011439973,MACH,INDU,FR,EQ,EUR,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L064,L064,Synthetic Security L064,0.0059121644,157362.89,160074.23,0.0172298533,0.0001018657,TRAN,INDU,CH,EQ,CHF,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L065,L065,Synthetic Security L065,0.0035451242,94359.86,97265.78,0.0307961115,0.0001091760,OILG,ENER,US,EQ,USD,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L066,L066,Synthetic Security L066,0.0048813220,129925.17,140594.54,0.0821193565,0.0004008510,POWR,UTIL,CA,EQ,CAD,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L067,L067,Synthetic Security L067,0.0100729910,268110.78,258685.05,-0.0351561157,-0.0003541272,SOFT,TECH,GB,EQ,GBP,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L068,L068,Synthetic Security L068,0.0095070693,253047.76,236766.50,-0.0643406512,-0.0006116910,SEMI,TECH,JP,EQ,JPY,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L069,L069,Synthetic Security L069,0.0150453525,400459.13,399555.86,-0.0022555868,-0.0000339361,PHAR,HLTH,DE,EQ,EUR,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L070,L070,Synthetic Security L070,0.0138594438,368894.04,390066.73,0.0573950403,0.0007954633,MEDD,HLTH,FR,ETF,EUR,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L071,L071,Synthetic Security L071,0.0123438967,328555.02,312279.38,-0.0495370391,-0.0006114801,BANK,FIN,CH,EQ,CHF,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L072,L072,Synthetic Security L072,0.0120145409,319788.63,304328.68,-0.0483442730,-0.0005808342,INSR,FIN,US,EQ,USD,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L073,L073,Synthetic Security L073,0.0107481423,286081.15,300332.12,0.0498144302,0.0005354126,RETL,CONS,CA,EQ,CAD,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L074,L074,Synthetic Security L074,0.0059867416,159347.90,149141.26,-0.0640525502,-0.0003834661,AUTO,CONS,GB,EQ,GBP,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L075,L075,Synthetic Security L075,0.0083463107,222152.08,232621.97,0.0471293858,0.0003933565,MACH,INDU,JP,FI,JPY,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L076,L076,Synthetic Security L076,0.0111548598,296906.67,290989.03,-0.0199309767,-0.0002223272,TRAN,INDU,DE,EQ,EUR,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L077,L077,Synthetic Security L077,0.0134645843,358384.14,344286.17,-0.0393375900,-0.0005296643,OILG,ENER,FR,EQ,EUR,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L078,L078,Synthetic Security L078,0.0059265344,157745.38,154134.23,-0.0228922694,-0.0001356718,POWR,UTIL,CH,EQ,CHF,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L079,L079,Synthetic Security L079,0.0123988240,330017.01,349420.51,0.0587954424,0.0007289943,SOFT,TECH,US,EQ,USD,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L080,L080,Synthetic Security L080,0.0078048997,207741.45,200696.49,-0.0339121799,-0.0002646812,SEMI,TECH,CA,EQ,CAD,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L081,L081,Synthetic Security L081,0.0118819633,316259.83,328686.21,0.0392916634,0.0004668621,PHAR,HLTH,GB,EQ,GBP,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L082,L082,Synthetic Security L082,0.0072970349,194223.71,198668.67,0.0228857283,0.0001669980,MEDD,HLTH,JP,EQ,JPY,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L083,L083,Synthetic Security L083,0.0157302394,418688.63,453759.25,0.0837630205,0.0013176124,BANK,FIN,DE,EQ,EUR,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L084,L084,Synthetic Security L084,0.0150545012,400702.64,424113.76,0.0584251658,0.0008795617,INSR,FIN,FR,EQ,EUR,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L085,L085,Synthetic Security L085,0.0108992261,290102.52,311022.45,0.0721122071,0.0007859672,RETL,CONS,CH,EQ,CHF,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L086,L086,Synthetic Security L086,0.0146118971,388921.94,360713.07,-0.0725309245,-0.0010598144,AUTO,CONS,US,EQ,USD,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L087,L087,Synthetic Security L087,0.0147089572,391505.37,404841.60,0.0340639867,0.0005010457,MACH,INDU,CA,EQ,CAD,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L088,L088,Synthetic Security L088,0.0160502201,427205.49,459294.70,0.0751142333,0.0012056000,TRAN,INDU,GB,EQ,GBP,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L089,L089,Synthetic Security L089,0.0038439491,102313.62,106967.69,0.0454882359,0.0001748545,OILG,ENER,JP,EQ,JPY,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L090,L090,Synthetic Security L090,0.0158875449,422875.60,440440.73,0.0415373634,0.0006599267,POWR,UTIL,DE,EQ,EUR,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L091,L091,Synthetic Security L091,0.0068010765,181022.89,182780.43,0.0097089365,0.0000660312,SOFT,TECH,FR,EQ,EUR,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L092,L092,Synthetic Security L092,0.0135753221,361331.63,386313.80,0.0691391844,0.0009385867,SEMI,TECH,CH,EQ,CHF,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L093,L093,Synthetic Security L093,0.0156175940,415690.37,388073.92,-0.0664351446,-0.0010375571,PHAR,HLTH,US,EQ,USD,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L094,L094,Synthetic Security L094,0.0054245600,144384.43,139749.38,-0.0321020937,-0.0001741397,MEDD,HLTH,CA,EQ,CAD,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L095,L095,Synthetic Security L095,0.0134455958,357878.73,331687.99,-0.0731832805,-0.0009839928,BANK,FIN,GB,ETF,GBP,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L096,L096,Synthetic Security L096,0.0109148011,290517.07,285168.19,-0.0184115871,-0.0002009588,INSR,FIN,JP,EQ,JPY,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L097,L097,Synthetic Security L097,0.0034127542,90836.59,90997.12,0.0017672594,0.0000060312,RETL,CONS,DE,EQ,EUR,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L098,L098,Synthetic Security L098,0.0135528369,360733.14,347544.21,-0.0365614661,-0.0004955116,AUTO,CONS,FR,EQ,EUR,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L099,L099,Synthetic Security L099,0.0116784870,310843.95,303655.40,-0.0231259003,-0.0002700755,MACH,INDU,CH,EQ,CHF,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P010,2024-06,2024-06-16,2024-06-30,SUBPERIOD,2,2,L100,L100,Synthetic Security L100,0.0102150821,271892.79,256746.01,-0.0557086436,-0.0005690684,TRAN,INDU,US,EQ,USD,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L001,L001,Synthetic Security L001,0.0041628123,39254.69,41748.65,0.0635328543,0.0002644753,RETL,CONS,CH,EQ,CHF,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L002,L002,Synthetic Security L002,0.0111016154,104686.56,110823.03,0.0586176356,0.0006507504,AUTO,CONS,US,EQ,USD,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L003,L003,Synthetic Security L003,0.0047432603,44728.23,48247.73,0.0786864044,0.0003732301,MACH,INDU,CA,EQ,CAD,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L004,L004,Synthetic Security L004,0.0030340410,28610.55,30287.76,0.0586219953,0.0001778615,TRAN,INDU,GB,EQ,GBP,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L005,L005,Synthetic Security L005,0.0130527434,123085.40,131522.90,0.0685499757,0.0008947652,OILG,ENER,JP,EQ,JPY,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L006,L006,Synthetic Security L006,0.0083071570,78335.24,76746.79,-0.0202775666,-0.0001684489,POWR,UTIL,DE,EQ,EUR,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L007,L007,Synthetic Security L007,0.0165018458,155609.91,144567.50,-0.0709621513,-0.0011710065,SOFT,TECH,FR,EQ,EUR,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L008,L008,Synthetic Security L008,0.0058415323,55084.77,59193.80,0.0745946738,0.0004357472,SEMI,TECH,CH,EQ,CHF,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L009,L009,Synthetic Security L009,0.0093742390,88397.66,82382.85,-0.0680426511,-0.0006378481,PHAR,HLTH,US,EQ,USD,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L010,L010,Synthetic Security L010,0.0084923663,80081.73,84189.02,0.0512887299,0.0004355627,MEDD,HLTH,CA,EQ,CAD,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L011,L011,Synthetic Security L011,0.0145455050,137161.92,138914.37,0.0127765091,0.0001858408,BANK,FIN,GB,EQ,GBP,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L012,L012,Synthetic Security L012,0.0166057641,156589.85,156085.04,-0.0032237741,-0.0000535332,INSR,FIN,JP,EQ,JPY,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L013,L013,Synthetic Security L013,0.0119872095,113037.57,105612.24,-0.0656891103,-0.0007874291,RETL,CONS,DE,EQ,EUR,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L014,L014,Synthetic Security L014,0.0091708491,86479.72,79865.46,-0.0764834101,-0.0007014178,AUTO,CONS,FR,EQ,EUR,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L015,L015,Synthetic Security L015,0.0049286726,46476.64,45366.75,-0.0238805678,-0.0001176995,MACH,INDU,CH,EQ,CHF,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L016,L016,Synthetic Security L016,0.0028800020,27157.98,25333.47,-0.0671816338,-0.0001934832,TRAN,INDU,US,EQ,USD,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L017,L017,Synthetic Security L017,0.0059537441,56142.91,56442.00,0.0053272945,0.0000317173,OILG,ENER,CA,EQ,CAD,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L018,L018,Synthetic Security L018,0.0128230397,120919.33,115551.97,-0.0443879118,-0.0005691880,POWR,UTIL,GB,EQ,GBP,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L019,L019,Synthetic Security L019,0.0099468405,93797.20,87294.98,-0.0693221347,-0.0006895362,SOFT,TECH,JP,EQ,JPY,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L020,L020,Synthetic Security L020,0.0153166415,144433.62,149874.93,0.0376734924,0.0005770314,SEMI,TECH,DE,ETF,EUR,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L021,L021,Synthetic Security L021,0.0167154793,157624.44,157142.69,-0.0030563613,-0.0000510885,PHAR,HLTH,FR,EQ,EUR,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L022,L022,Synthetic Security L022,0.0151828161,143171.66,150226.87,0.0492779448,0.0007481780,MEDD,HLTH,CH,EQ,CHF,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L023,L023,Synthetic Security L023,0.0058693074,55346.68,51905.10,-0.0621822308,-0.0003649666,BANK,FIN,US,EQ,USD,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L024,L024,Synthetic Security L024,0.0167245259,157709.75,166708.83,0.0570610360,0.0009543188,INSR,FIN,CA,EQ,CAD,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L025,L025,Synthetic Security L025,0.0083746552,78971.73,74195.52,-0.0604800335,-0.0005064994,RETL,CONS,GB,EQ,GBP,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L026,L026,Synthetic Security L026,0.0147156249,138766.12,148925.13,0.0732096023,0.0010773250,AUTO,CONS,JP,EQ,JPY,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L027,L027,Synthetic Security L027,0.0163609468,154281.26,144043.65,-0.0663568066,-0.0010856602,MACH,INDU,DE,EQ,EUR,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L028,L028,Synthetic Security L028,0.0100355189,94633.43,89788.16,-0.0512003695,-0.0005138223,TRAN,INDU,FR,EQ,EUR,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L029,L029,Synthetic Security L029,0.0120152799,113302.27,111490.87,-0.0159873357,-0.0001920923,OILG,ENER,CH,EQ,CHF,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L030,L030,Synthetic Security L030,0.0093364996,88041.78,90939.22,0.0329098066,0.0003072624,POWR,UTIL,US,EQ,USD,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L031,L031,Synthetic Security L031,0.0074509314,70261.16,67236.26,-0.0430521766,-0.0003207788,SOFT,TECH,CA,EQ,CAD,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L032,L032,Synthetic Security L032,0.0063930816,60285.79,63521.34,0.0536700918,0.0003431173,SEMI,TECH,GB,EQ,GBP,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L033,L033,Synthetic Security L033,0.0090581995,85417.45,92969.75,0.0884163263,0.0008008927,PHAR,HLTH,JP,EQ,JPY,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L034,L034,Synthetic Security L034,0.0091407737,86196.12,85118.53,-0.0125015432,-0.0001142738,MEDD,HLTH,DE,EQ,EUR,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L035,L035,Synthetic Security L035,0.0085275808,80413.80,80506.04,0.0011471041,0.0000097820,BANK,FIN,FR,FI,EUR,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L036,L036,Synthetic Security L036,0.0062143878,58600.74,62547.38,0.0673479526,0.0004185263,INSR,FIN,CH,EQ,CHF,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L037,L037,Synthetic Security L037,0.0167305334,157766.40,167071.24,0.0589785563,0.0009867427,RETL,CONS,US,EQ,USD,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P011,2024-07,2024-07-01,2024-07-31,MONTHLY,1,1,L038,L038,Synthetic Security L038,0.0163044870,153748.85,161290.57,0.0490521857,0.0007997707,AUTO,CONS,CA,EQ,CAD,INC,EXT,B
