SEC,PRICE_DATE,PRICE,CURRENCY,SOURCE
PFE,2026-05-19,241.0841,USD,SYNTH
PFE,2026-05-20,234.3525,USD,SYNTH
PFE,2026-05-21,240.3309,USD,SYNTH
PFE,2026-05-22,240.2878,USD,SYNTH
VZ,2025-05-01,114.2836,USD,SYNTH
VZ,2025-05-02,115.4032,USD,SYNTH
VZ,2025-05-05,114.3304,USD,SYNTH
VZ,2025-05-06,110.8899,USD,SYNTH
VZ,2025-05-07,111.9450,USD,SYNTH
VZ,2025-05-08,113.0209,USD,SYNTH
VZ,2025-05-09,116.6174,USD,SYNTH
VZ,2025-05-12,116.2273,USD,SYNTH
VZ,2025-05-13,116.4214,USD,SYNTH
VZ,2025-05-14,112.6674,USD,SYNTH
VZ,2025-05-15,111.4704,USD,SYNTH
VZ,2025-05-16,111.9974,USD,SYNTH
VZ,2025-05-19,111.3238,USD,SYNTH
VZ,2025-05-20,109.6059,USD,SYNTH
VZ,2025-05-21,112.4359,USD,SYNTH
VZ,2025-05-22,115.7132,USD,SYNTH
VZ,2025-05-23,113.5231,USD,SYNTH
VZ,2025-05-26,113.7593,USD,SYNTH
VZ,2025-05-27,112.9160,USD,SYNTH
VZ,2025-05-28,115.9678,USD,SYNTH
VZ,2025-05-29,116.4983,USD,SYNTH
VZ,2025-05-30,117.7857,USD,SYNTH
VZ,2025-06-02,115.8386,USD,SYNTH
VZ,2025-06-03,118.6413,USD,SYNTH
VZ,2025-06-04,118.0385,USD,SYNTH
VZ,2025-06-05,122.0320,USD,SYNTH
VZ,2025-06-06,124.4683,USD,SYNTH
VZ,2025-06-09,123.0472,USD,SYNTH
VZ,2025-06-10,124.2512,USD,SYNTH
VZ,2025-06-11,124.8329,USD,SYNTH
VZ,2025-06-12,124.3731,USD,SYNTH
VZ,2025-06-13,126.0891,USD,SYNTH
VZ,2025-06-16,126.0692,USD,SYNTH
VZ,2025-06-17,126.1708,USD,SYNTH
VZ,2025-06-18,124.7744,USD,SYNTH
VZ,2025-06-19,123.1399,USD,SYNTH
VZ,2025-06-20,123.3467,USD,SYNTH
VZ,2025-06-23,123.7804,USD,SYNTH
VZ,2025-06-24,126.2146,USD,SYNTH
VZ,2025-06-25,123.1751,USD,SYNTH
VZ,2025-06-26,123.4614,USD,SYNTH
VZ,2025-06-27,127.0406,USD,SYNTH
VZ,2025-06-30,125.5282,USD,SYNTH
VZ,2025-07-01,123.2082,USD,SYNTH
VZ,2025-07-02,121.1902,USD,SYNTH
VZ,2025-07-03,122.9531,USD,SYNTH
VZ,2025-07-04,120.1877,USD,SYNTH
VZ,2025-07-07,120.2660,USD,SYNTH
VZ,2025-07-08,118.8534,USD,SYNTH
VZ,2025-07-09,117.6579,USD,SYNTH
VZ,2025-07-10,117.0445,USD,SYNTH
VZ,2025-07-11,116.2905,USD,SYNTH
VZ,2025-07-14,115.5560,USD,SYNTH
VZ,2025-07-15,115.4784,USD,SYNTH
VZ,2025-07-16,116.0721,USD,SYNTH
VZ,2025-07-17,115.1594,USD,SYNTH
VZ,2025-07-18,116.1695,USD,SYNTH
VZ,2025-07-21,115.2015,USD,SYNTH
VZ,2025-07-22,114.2944,USD,SYNTH
VZ,2025-07-23,114.4148,USD,SYNTH
VZ,2025-07-24,110.9146,USD,SYNTH
VZ,2025-07-25,109.3088,USD,SYNTH
VZ,2025-07-28,108.0273,USD,SYNTH
VZ,2025-07-29,106.0709,USD,SYNTH
VZ,2025-07-30,105.6606,USD,SYNTH
VZ,2025-07-31,104.2978,USD,SYNTH
VZ,2025-08-01,102.6184,USD,SYNTH
VZ,2025-08-04,104.5259,USD,SYNTH
VZ,2025-08-05,108.4753,USD,SYNTH
VZ,2025-08-06,110.4486,USD,SYNTH
VZ,2025-08-07,111.0744,USD,SYNTH
VZ,2025-08-08,113.3549,USD,SYNTH
VZ,2025-08-11,114.0300,USD,SYNTH
VZ,2025-08-12,113.5291,USD,SYNTH
VZ,2025-08-13,113.7910,USD,SYNTH
VZ,2025-08-14,113.1372,USD,SYNTH
VZ,2025-08-15,108.6811,USD,SYNTH
VZ,2025-08-18,107.0678,USD,SYNTH
VZ,2025-08-19,105.5022,USD,SYNTH
VZ,2025-08-20,106.4523,USD,SYNTH
VZ,2025-08-21,105.5625,USD,SYNTH
VZ,2025-08-22,102.1744,USD,SYNTH
VZ,2025-08-25,102.1525,USD,SYNTH
VZ,2025-08-26,102.7103,USD,SYNTH
VZ,2025-08-27,104.1634,USD,SYNTH
VZ,2025-08-28,104.8776,USD,SYNTH
VZ,2025-08-29,109.4221,USD,SYNTH
VZ,2025-09-01,107.7465,USD,SYNTH
VZ,2025-09-02,110.3333,USD,SYNTH
VZ,2025-09-03,112.1956,USD,SYNTH
VZ,2025-09-04,110.9461,USD,SYNTH
VZ,2025-09-05,110.7236,USD,SYNTH
VZ,2025-09-08,109.2697,USD,SYNTH
VZ,2025-09-09,109.0588,USD,SYNTH
VZ,2025-09-10,108.2218,USD,SYNTH
VZ,2025-09-11,107.3876,USD,SYNTH
VZ,2025-09-12,107.4097,USD,SYNTH
VZ,2025-09-15,105.4393,USD,SYNTH
VZ,2025-09-16,107.6052,USD,SYNTH
VZ,2025-09-17,109.3383,USD,SYNTH
VZ,2025-09-18,108.0028,USD,SYNTH
VZ,2025-09-19,109.7123,USD,SYNTH
VZ,2025-09-22,107.6689,USD,SYNTH
VZ,2025-09-23,104.2437,USD,SYNTH
VZ,2025-09-24,104.8658,USD,SYNTH
VZ,2025-09-25,105.9289,USD,SYNTH
VZ,2025-09-26,104.5510,USD,SYNTH
VZ,2025-09-29,105.5726,USD,SYNTH
VZ,2025-09-30,109.3298,USD,SYNTH
VZ,2025-10-01,115.2907,USD,SYNTH
VZ,2025-10-02,113.5138,USD,SYNTH
VZ,2025-10-03,114.2152,USD,SYNTH
VZ,2025-10-06,111.7237,USD,SYNTH
VZ,2025-10-07,117.4514,USD,SYNTH
VZ,2025-10-08,116.5653,USD,SYNTH
VZ,2025-10-09,118.4046,USD,SYNTH
VZ,2025-10-10,118.6415,USD,SYNTH
VZ,2025-10-13,116.4197,USD,SYNTH
VZ,2025-10-14,116.0212,USD,SYNTH
VZ,2025-10-15,113.2291,USD,SYNTH
VZ,2025-10-16,111.9588,USD,SYNTH
VZ,2025-10-17,111.4520,USD,SYNTH
VZ,2025-10-20,111.9367,USD,SYNTH
VZ,2025-10-21,107.3931,USD,SYNTH
VZ,2025-10-22,107.2985,USD,SYNTH
VZ,2025-10-23,112.2615,USD,SYNTH
VZ,2025-10-24,110.3720,USD,SYNTH
VZ,2025-10-27,111.0524,USD,SYNTH
VZ,2025-10-28,110.2399,USD,SYNTH
VZ,2025-10-29,104.6728,USD,SYNTH
VZ,2025-10-30,102.8287,USD,SYNTH
VZ,2025-10-31,101.5945,USD,SYNTH
VZ,2025-11-03,103.1739,USD,SYNTH
VZ,2025-11-04,103.1397,USD,SYNTH
VZ,2025-11-05,102.7616,USD,SYNTH
VZ,2025-11-06,104.0377,USD,SYNTH
VZ,2025-11-07,104.3108,USD,SYNTH
VZ,2025-11-10,104.0324,USD,SYNTH
VZ,2025-11-11,105.3149,USD,SYNTH
VZ,2025-11-12,102.7376,USD,SYNTH
VZ,2025-11-13,102.3870,USD,SYNTH
VZ,2025-11-14,104.7275,USD,SYNTH
VZ,2025-11-17,100.7246,USD,SYNTH
VZ,2025-11-18,99.3213,USD,SYNTH
VZ,2025-11-19,99.6306,USD,SYNTH
VZ,2025-11-20,100.0714,USD,SYNTH
VZ,2025-11-21,99.4956,USD,SYNTH
VZ,2025-11-24,100.2954,USD,SYNTH
VZ,2025-11-25,98.7250,USD,SYNTH
VZ,2025-11-26,100.4951,USD,SYNTH
VZ,2025-11-27,100.8775,USD,SYNTH
VZ,2025-11-28,104.2037,USD,SYNTH
VZ,2025-12-01,105.8229,USD,SYNTH
VZ,2025-12-02,106.9054,USD,SYNTH
VZ,2025-12-03,109.6624,USD,SYNTH
VZ,2025-12-04,108.1098,USD,SYNTH
VZ,2025-12-05,107.5716,USD,SYNTH
VZ,2025-12-08,104.2150,USD,SYNTH
VZ,2025-12-09,105.8792,USD,SYNTH
VZ,2025-12-10,109.0635,USD,SYNTH
VZ,2025-12-11,108.1432,USD,SYNTH
VZ,2025-12-12,105.8063,USD,SYNTH
VZ,2025-12-15,107.9803,USD,SYNTH
VZ,2025-12-16,106.5797,USD,SYNTH
VZ,2025-12-17,105.6439,USD,SYNTH
VZ,2025-12-18,108.6031,USD,SYNTH
VZ,2025-12-19,107.9344,USD,SYNTH
VZ,2025-12-22,107.6046,USD,SYNTH
VZ,2025-12-23,110.7588,USD,SYNTH
VZ,2025-12-24,111.9701,USD,SYNTH
VZ,2025-12-25,109.8592,USD,SYNTH
VZ,2025-12-26,112.8688,USD,SYNTH
VZ,2025-12-29,109.3648,USD,SYNTH
VZ,2025-12-30,111.3810,USD,SYNTH
VZ,2025-12-31,112.3971,USD,SYNTH
VZ,2026-01-01,111.3719,USD,SYNTH
VZ,2026-01-02,109.8439,USD,SYNTH
VZ,2026-01-05,107.6774,USD,SYNTH
VZ,2026-01-06,111.0609,USD,SYNTH
VZ,2026-01-07,111.3429,USD,SYNTH
VZ,2026-01-08,110.1125,USD,SYNTH
VZ,2026-01-09,111.2830,USD,SYNTH
VZ,2026-01-12,113.7293,USD,SYNTH
VZ,2026-01-13,114.4162,USD,SYNTH
VZ,2026-01-14,115.8859,USD,SYNTH
VZ,2026-01-15,117.9107,USD,SYNTH
VZ,2026-01-16,118.0708,USD,SYNTH
VZ,2026-01-19,118.7790,USD,SYNTH
VZ,2026-01-20,118.5680,USD,SYNTH
VZ,2026-01-21,116.4857,USD,SYNTH
VZ,2026-01-22,113.8640,USD,SYNTH
VZ,2026-01-23,114.8218,USD,SYNTH
VZ,2026-01-26,113.3921,USD,SYNTH
VZ,2026-01-27,113.3831,USD,SYNTH
VZ,2026-01-28,112.9116,USD,SYNTH
VZ,2026-01-29,114.9175,USD,SYNTH
VZ,2026-01-30,115.5310,USD,SYNTH
VZ,2026-02-02,116.2030,USD,SYNTH
VZ,2026-02-03,115.6386,USD,SYNTH
VZ,2026-02-04,115.3860,USD,SYNTH
VZ,2026-02-05,114.7147,USD,SYNTH
VZ,2026-02-06,115.2645,USD,SYNTH
VZ,2026-02-09,111.7220,USD,SYNTH
VZ,2026-02-10,111.7158,USD,SYNTH
VZ,2026-02-11,112.4884,USD,SYNTH
VZ,2026-02-12,113.3184,USD,SYNTH
VZ,2026-02-13,111.1546,USD,SYNTH
VZ,2026-02-16,110.3454,USD,SYNTH
VZ,2026-02-17,109.6222,USD,SYNTH
VZ,2026-02-18,108.5896,USD,SYNTH
VZ,2026-02-19,106.2437,USD,SYNTH
VZ,2026-02-20,104.1979,USD,SYNTH
VZ,2026-02-23,104.2462,USD,SYNTH
VZ,2026-02-24,105.0008,USD,SYNTH
VZ,2026-02-25,105.3121,USD,SYNTH
VZ,2026-02-26,103.6916,USD,SYNTH
VZ,2026-02-27,104.4413,USD,SYNTH
VZ,2026-03-02,104.0989,USD,SYNTH
VZ,2026-03-03,103.2016,USD,SYNTH
VZ,2026-03-04,101.5138,USD,SYNTH
VZ,2026-03-05,100.6135,USD,SYNTH
VZ,2026-03-06,101.9422,USD,SYNTH
VZ,2026-03-09,101.6352,USD,SYNTH
VZ,2026-03-10,101.4404,USD,SYNTH
VZ,2026-03-11,99.6430,USD,SYNTH
VZ,2026-03-12,104.6777,USD,SYNTH
VZ,2026-03-13,100.4415,USD,SYNTH
VZ,2026-03-16,96.8053,USD,SYNTH
VZ,2026-03-17,95.9198,USD,SYNTH
VZ,2026-03-18,96.2929,USD,SYNTH
VZ,2026-03-19,99.3958,USD,SYNTH
VZ,2026-03-20,100.3448,USD,SYNTH
VZ,2026-03-23,100.9183,USD,SYNTH
VZ,2026-03-24,102.6191,USD,SYNTH
VZ,2026-03-25,102.8255,USD,SYNTH
VZ,2026-03-26,99.2377,USD,SYNTH
VZ,2026-03-27,99.7227,USD,SYNTH
VZ,2026-03-30,100.1427,USD,SYNTH
VZ,2026-03-31,104.0837,USD,SYNTH
VZ,2026-04-01,102.7642,USD,SYNTH
VZ,2026-04-02,105.1209,USD,SYNTH
VZ,2026-04-03,102.5787,USD,SYNTH
VZ,2026-04-06,105.4396,USD,SYNTH
VZ,2026-04-07,105.7229,USD,SYNTH
VZ,2026-04-08,107.3474,USD,SYNTH
VZ,2026-04-09,108.7396,USD,SYNTH
VZ,2026-04-10,110.0989,USD,SYNTH
VZ,2026-04-13,110.3252,USD,SYNTH
VZ,2026-04-14,109.0556,USD,SYNTH
VZ,2026-04-15,108.7749,USD,SYNTH
VZ,2026-04-16,107.3088,USD,SYNTH
VZ,2026-04-17,107.1233,USD,SYNTH
VZ,2026-04-20,104.0532,USD,SYNTH
VZ,2026-04-21,104.4070,USD,SYNTH
VZ,2026-04-22,106.2750,USD,SYNTH
VZ,2026-04-23,108.6061,USD,SYNTH
VZ,2026-04-24,111.2070,USD,SYNTH
VZ,2026-04-27,111.5456,USD,SYNTH
VZ,2026-04-28,111.2696,USD,SYNTH
VZ,2026-04-29,110.7917,USD,SYNTH
VZ,2026-04-30,111.6074,USD,SYNTH
VZ,2026-05-01,113.0815,USD,SYNTH
VZ,2026-05-04,113.8037,USD,SYNTH
VZ,2026-05-05,111.0818,USD,SYNTH
VZ,2026-05-06,113.8705,USD,SYNTH
VZ,2026-05-07,114.8834,USD,SYNTH
VZ,2026-05-08,116.9665,USD,SYNTH
VZ,2026-05-11,117.1109,USD,SYNTH
VZ,2026-05-12,116.5959,USD,SYNTH
VZ,2026-05-13,120.6972,USD,SYNTH
VZ,2026-05-14,118.4092,USD,SYNTH
VZ,2026-05-15,114.8466,USD,SYNTH
VZ,2026-05-18,119.0069,USD,SYNTH
VZ,2026-05-19,119.5575,USD,SYNTH
VZ,2026-05-20,118.6716,USD,SYNTH
VZ,2026-05-21,117.4575,USD,SYNTH
VZ,2026-05-22,113.2514,USD,SYNTH
T,2025-05-01,256.4392,USD,SYNTH
T,2025-05-02,259.7732,USD,SYNTH
T,2025-05-05,262.2358,USD,SYNTH
T,2025-05-06,266.2071,USD,SYNTH
T,2025-05-07,261.9042,USD,SYNTH
T,2025-05-08,264.1438,USD,SYNTH
T,2025-05-09,269.3851,USD,SYNTH
T,2025-05-12,258.7744,USD,SYNTH
T,2025-05-13,261.6280,USD,SYNTH
T,2025-05-14,265.2247,USD,SYNTH
T,2025-05-15,265.7888,USD,SYNTH
T,2025-05-16,261.6318,USD,SYNTH
T,2025-05-19,260.9306,USD,SYNTH
T,2025-05-20,258.8569,USD,SYNTH
T,2025-05-21,260.6252,USD,SYNTH
T,2025-05-22,258.2072,USD,SYNTH
T,2025-05-23,261.8374,USD,SYNTH
T,2025-05-26,259.4730,USD,SYNTH
T,2025-05-27,257.1229,USD,SYNTH
T,2025-05-28,262.6083,USD,SYNTH
T,2025-05-29,261.9273,USD,SYNTH
T,2025-05-30,264.5123,USD,SYNTH
T,2025-06-02,258.4144,USD,SYNTH
T,2025-06-03,265.5662,USD,SYNTH
T,2025-06-04,258.7042,USD,SYNTH
T,2025-06-05,259.2332,USD,SYNTH
T,2025-06-06,258.2632,USD,SYNTH
T,2025-06-09,254.7934,USD,SYNTH
T,2025-06-10,253.6114,USD,SYNTH
T,2025-06-11,259.3258,USD,SYNTH
T,2025-06-12,267.5208,USD,SYNTH
T,2025-06-13,266.4615,USD,SYNTH
T,2025-06-16,264.8270,USD,SYNTH
T,2025-06-17,255.9545,USD,SYNTH
T,2025-06-18,263.9331,USD,SYNTH
T,2025-06-19,258.9476,USD,SYNTH
T,2025-06-20,254.7841,USD,SYNTH
T,2025-06-23,255.3413,USD,SYNTH
T,2025-06-24,258.7917,USD,SYNTH
T,2025-06-25,265.9651,USD,SYNTH
T,2025-06-26,276.4555,USD,SYNTH
T,2025-06-27,280.2897,USD,SYNTH
T,2025-06-30,277.9513,USD,SYNTH
T,2025-07-01,274.7486,USD,SYNTH
T,2025-07-02,273.9482,USD,SYNTH
T,2025-07-03,277.9972,USD,SYNTH
T,2025-07-04,282.8588,USD,SYNTH
T,2025-07-07,286.0848,USD,SYNTH
T,2025-07-08,276.4151,USD,SYNTH
T,2025-07-09,273.6810,USD,SYNTH
T,2025-07-10,280.9392,USD,SYNTH
T,2025-07-11,278.3277,USD,SYNTH
T,2025-07-14,278.0087,USD,SYNTH
T,2025-07-15,291.7374,USD,SYNTH
T,2025-07-16,291.4367,USD,SYNTH
T,2025-07-17,298.9913,USD,SYNTH
T,2025-07-18,308.9766,USD,SYNTH
T,2025-07-21,313.2860,USD,SYNTH
T,2025-07-22,310.9274,USD,SYNTH
T,2025-07-23,298.2601,USD,SYNTH
T,2025-07-24,293.7382,USD,SYNTH
T,2025-07-25,297.2277,USD,SYNTH
T,2025-07-28,300.4840,USD,SYNTH
T,2025-07-29,306.9146,USD,SYNTH
T,2025-07-30,300.8974,USD,SYNTH
T,2025-07-31,302.0679,USD,SYNTH
T,2025-08-01,291.0116,USD,SYNTH
T,2025-08-04,286.4746,USD,SYNTH
T,2025-08-05,289.2899,USD,SYNTH
T,2025-08-06,278.0132,USD,SYNTH
T,2025-08-07,282.1836,USD,SYNTH
T,2025-08-08,291.5667,USD,SYNTH
T,2025-08-11,284.1173,USD,SYNTH
T,2025-08-12,282.8786,USD,SYNTH
T,2025-08-13,291.7136,USD,SYNTH
T,2025-08-14,294.4299,USD,SYNTH
T,2025-08-15,296.6240,USD,SYNTH
T,2025-08-18,297.2870,USD,SYNTH
T,2025-08-19,290.0355,USD,SYNTH
T,2025-08-20,289.4081,USD,SYNTH
T,2025-08-21,296.1976,USD,SYNTH
T,2025-08-22,296.7502,USD,SYNTH
T,2025-08-25,300.6941,USD,SYNTH
T,2025-08-26,298.8264,USD,SYNTH
T,2025-08-27,294.2287,USD,SYNTH
T,2025-08-28,292.0332,USD,SYNTH
T,2025-08-29,286.5854,USD,SYNTH
T,2025-09-01,279.6439,USD,SYNTH
T,2025-09-02,279.6276,USD,SYNTH
T,2025-09-03,278.5600,USD,SYNTH
T,2025-09-04,273.9283,USD,SYNTH
T,2025-09-05,277.4426,USD,SYNTH
T,2025-09-08,272.8736,USD,SYNTH
T,2025-09-09,275.0458,USD,SYNTH
T,2025-09-10,277.5957,USD,SYNTH
T,2025-09-11,286.0033,USD,SYNTH
T,2025-09-12,287.8500,USD,SYNTH
T,2025-09-15,292.0275,USD,SYNTH
T,2025-09-16,292.5078,USD,SYNTH
T,2025-09-17,285.1865,USD,SYNTH
T,2025-09-18,289.6648,USD,SYNTH
T,2025-09-19,298.5080,USD,SYNTH
T,2025-09-22,297.9297,USD,SYNTH
T,2025-09-23,309.2475,USD,SYNTH
T,2025-09-24,314.4829,USD,SYNTH
T,2025-09-25,325.9042,USD,SYNTH
T,2025-09-26,324.9390,USD,SYNTH
T,2025-09-29,319.8622,USD,SYNTH
T,2025-09-30,320.2804,USD,SYNTH
T,2025-10-01,316.1897,USD,SYNTH
T,2025-10-02,317.4141,USD,SYNTH
T,2025-10-03,316.1287,USD,SYNTH
T,2025-10-06,317.1597,USD,SYNTH
T,2025-10-07,316.7408,USD,SYNTH
T,2025-10-08,311.2812,USD,SYNTH
T,2025-10-09,308.4083,USD,SYNTH
T,2025-10-10,315.5462,USD,SYNTH
T,2025-10-13,315.2802,USD,SYNTH
T,2025-10-14,307.7655,USD,SYNTH
T,2025-10-15,296.6852,USD,SYNTH
T,2025-10-16,295.0523,USD,SYNTH
T,2025-10-17,296.6215,USD,SYNTH
T,2025-10-20,290.4091,USD,SYNTH
T,2025-10-21,281.1533,USD,SYNTH
T,2025-10-22,284.0758,USD,SYNTH
T,2025-10-23,300.4936,USD,SYNTH
T,2025-10-24,305.3003,USD,SYNTH
T,2025-10-27,299.9151,USD,SYNTH
T,2025-10-28,299.3699,USD,SYNTH
T,2025-10-29,298.8193,USD,SYNTH
T,2025-10-30,292.0684,USD,SYNTH
T,2025-10-31,284.7741,USD,SYNTH
T,2025-11-03,284.1277,USD,SYNTH
T,2025-11-04,288.2541,USD,SYNTH
T,2025-11-05,289.6526,USD,SYNTH
T,2025-11-06,286.1770,USD,SYNTH
T,2025-11-07,288.8870,USD,SYNTH
T,2025-11-10,291.6842,USD,SYNTH
T,2025-11-11,286.6123,USD,SYNTH
T,2025-11-12,280.4155,USD,SYNTH
T,2025-11-13,283.7561,USD,SYNTH
T,2025-11-14,289.6446,USD,SYNTH
T,2025-11-17,291.8452,USD,SYNTH
T,2025-11-18,298.1275,USD,SYNTH
T,2025-11-19,306.0892,USD,SYNTH
T,2025-11-20,297.7605,USD,SYNTH
T,2025-11-21,300.4151,USD,SYNTH
T,2025-11-24,307.6212,USD,SYNTH
T,2025-11-25,313.9903,USD,SYNTH
T,2025-11-26,322.1509,USD,SYNTH
T,2025-11-27,318.8404,USD,SYNTH
T,2025-11-28,322.8486,USD,SYNTH
T,2025-12-01,327.4566,USD,SYNTH
T,2025-12-02,324.0291,USD,SYNTH
T,2025-12-03,325.2384,USD,SYNTH
T,2025-12-04,317.5398,USD,SYNTH
T,2025-12-05,312.7833,USD,SYNTH
T,2025-12-08,314.7214,USD,SYNTH
T,2025-12-09,320.7720,USD,SYNTH
T,2025-12-10,320.8637,USD,SYNTH
T,2025-12-11,329.8202,USD,SYNTH
T,2025-12-12,338.7610,USD,SYNTH
T,2025-12-15,332.8696,USD,SYNTH
T,2025-12-16,332.3620,USD,SYNTH
T,2025-12-17,329.4498,USD,SYNTH
T,2025-12-18,334.4306,USD,SYNTH
T,2025-12-19,338.8541,USD,SYNTH
T,2025-12-22,334.1146,USD,SYNTH
T,2025-12-23,339.7724,USD,SYNTH
T,2025-12-24,331.7972,USD,SYNTH
T,2025-12-25,338.9313,USD,SYNTH
T,2025-12-26,324.1522,USD,SYNTH
T,2025-12-29,323.2043,USD,SYNTH
T,2025-12-30,319.1828,USD,SYNTH
T,2025-12-31,323.1620,USD,SYNTH
T,2026-01-01,324.7280,USD,SYNTH
T,2026-01-02,312.0157,USD,SYNTH
T,2026-01-05,304.5531,USD,SYNTH
T,2026-01-06,301.4258,USD,SYNTH
T,2026-01-07,307.9390,USD,SYNTH
T,2026-01-08,317.0733,USD,SYNTH
T,2026-01-09,321.0608,USD,SYNTH
T,2026-01-12,329.3805,USD,SYNTH
T,2026-01-13,325.0143,USD,SYNTH
T,2026-01-14,327.5490,USD,SYNTH
T,2026-01-15,328.3960,USD,SYNTH
T,2026-01-16,322.1116,USD,SYNTH
T,2026-01-19,320.1766,USD,SYNTH
T,2026-01-20,318.2161,USD,SYNTH
T,2026-01-21,320.9240,USD,SYNTH
T,2026-01-22,323.8820,USD,SYNTH
T,2026-01-23,320.7818,USD,SYNTH
T,2026-01-26,317.8069,USD,SYNTH
T,2026-01-27,307.0297,USD,SYNTH
T,2026-01-28,309.9145,USD,SYNTH
T,2026-01-29,309.4306,USD,SYNTH
T,2026-01-30,309.3619,USD,SYNTH
T,2026-02-02,312.4940,USD,SYNTH
T,2026-02-03,309.8014,USD,SYNTH
T,2026-02-04,304.5196,USD,SYNTH
T,2026-02-05,301.3109,USD,SYNTH
T,2026-02-06,299.5374,USD,SYNTH
T,2026-02-09,300.8007,USD,SYNTH
T,2026-02-10,297.6107,USD,SYNTH
T,2026-02-11,295.3388,USD,SYNTH
T,2026-02-12,288.3592,USD,SYNTH
T,2026-02-13,286.3301,USD,SYNTH
T,2026-02-16,277.4118,USD,SYNTH
T,2026-02-17,274.1955,USD,SYNTH
T,2026-02-18,276.9428,USD,SYNTH
T,2026-02-19,277.8803,USD,SYNTH
T,2026-02-20,277.1824,USD,SYNTH
T,2026-02-23,276.1451,USD,SYNTH
T,2026-02-24,280.7029,USD,SYNTH
T,2026-02-25,274.8329,USD,SYNTH
T,2026-02-26,277.1031,USD,SYNTH
T,2026-02-27,273.6126,USD,SYNTH
T,2026-03-02,275.0651,USD,SYNTH
T,2026-03-03,274.3946,USD,SYNTH
T,2026-03-04,271.7938,USD,SYNTH
T,2026-03-05,273.4033,USD,SYNTH
T,2026-03-06,270.3051,USD,SYNTH
T,2026-03-09,264.4847,USD,SYNTH
T,2026-03-10,262.2645,USD,SYNTH
T,2026-03-11,256.4200,USD,SYNTH
T,2026-03-12,257.1670,USD,SYNTH
T,2026-03-13,254.4301,USD,SYNTH
T,2026-03-16,248.7182,USD,SYNTH
T,2026-03-17,250.4237,USD,SYNTH
T,2026-03-18,252.3101,USD,SYNTH
T,2026-03-19,251.5477,USD,SYNTH
T,2026-03-20,250.2998,USD,SYNTH
T,2026-03-23,254.4896,USD,SYNTH
T,2026-03-24,253.3238,USD,SYNTH
T,2026-03-25,254.5765,USD,SYNTH
T,2026-03-26,249.4519,USD,SYNTH
T,2026-03-27,252.0304,USD,SYNTH
T,2026-03-30,251.4575,USD,SYNTH
T,2026-03-31,253.8786,USD,SYNTH
T,2026-04-01,252.7067,USD,SYNTH
T,2026-04-02,249.3574,USD,SYNTH
T,2026-04-03,244.0371,USD,SYNTH
T,2026-04-06,243.2041,USD,SYNTH
T,2026-04-07,241.2660,USD,SYNTH
T,2026-04-08,235.7049,USD,SYNTH
T,2026-04-09,241.0827,USD,SYNTH
T,2026-04-10,245.6058,USD,SYNTH
T,2026-04-13,236.6846,USD,SYNTH
T,2026-04-14,227.6428,USD,SYNTH
T,2026-04-15,221.4844,USD,SYNTH
T,2026-04-16,222.1749,USD,SYNTH
T,2026-04-17,232.9581,USD,SYNTH
T,2026-04-20,228.0723,USD,SYNTH
T,2026-04-21,226.8384,USD,SYNTH
T,2026-04-22,232.3488,USD,SYNTH
T,2026-04-23,230.3469,USD,SYNTH
T,2026-04-24,235.0428,USD,SYNTH
T,2026-04-27,239.0654,USD,SYNTH
T,2026-04-28,239.0114,USD,SYNTH
T,2026-04-29,242.8779,USD,SYNTH
T,2026-04-30,247.0424,USD,SYNTH
T,2026-05-01,240.8782,USD,SYNTH
T,2026-05-04,240.1935,USD,SYNTH
T,2026-05-05,237.5455,USD,SYNTH
T,2026-05-06,237.7436,USD,SYNTH
T,2026-05-07,232.6210,USD,SYNTH
T,2026-05-08,228.5184,USD,SYNTH
T,2026-05-11,228.8164,USD,SYNTH
T,2026-05-12,228.8549,USD,SYNTH
T,2026-05-13,234.6313,USD,SYNTH
T,2026-05-14,235.5904,USD,SYNTH
T,2026-05-15,241.7351,USD,SYNTH
T,2026-05-18,247.5093,USD,SYNTH
T,2026-05-19,252.6529,USD,SYNTH
T,2026-05-20,236.6532,USD,SYNTH
T,2026-05-21,233.4314,USD,SYNTH
T,2026-05-22,235.4488,USD,SYNTH
WMT,2025-05-01,321.7406,USD,SYNTH
WMT,2025-05-02,318.7799,USD,SYNTH
WMT,2025-05-05,322.7119,USD,SYNTH
WMT,2025-05-06,323.0848,USD,SYNTH
WMT,2025-05-07,321.1529,USD,SYNTH
WMT,2025-05-08,331.2642,USD,SYNTH
WMT,2025-05-09,328.8466,USD,SYNTH
WMT,2025-05-12,335.5235,USD,SYNTH
WMT,2025-05-13,335.3241,USD,SYNTH
WMT,2025-05-14,336.0232,USD,SYNTH
WMT,2025-05-15,333.9554,USD,SYNTH
WMT,2025-05-16,329.0026,USD,SYNTH
WMT,2025-05-19,327.7889,USD,SYNTH
WMT,2025-05-20,319.8295,USD,SYNTH
WMT,2025-05-21,323.4437,USD,SYNTH
WMT,2025-05-22,324.1990,USD,SYNTH
WMT,2025-05-23,321.7281,USD,SYNTH
WMT,2025-05-26,326.4252,USD,SYNTH
WMT,2025-05-27,320.3993,USD,SYNTH
WMT,2025-05-28,309.1478,USD,SYNTH
WMT,2025-05-29,311.5857,USD,SYNTH
WMT,2025-05-30,303.9537,USD,SYNTH
